g band,r band,average stellar age [Gyr]
-19.781801223754883,-19.838926315307617,11.941464983097449
-19.794322967529297,-19.845043182373047,11.7800272020121
-20.540626525878906,-20.563419342041016,11.66190056973865
-19.864036560058594,-19.914348602294922,11.787111769162234
-20.113140106201172,-20.161142349243164,11.771582584677919
-19.46161460876465,-19.523103713989258,11.801646987000737
-19.780122756958008,-19.851221084594727,11.885885498603265
-19.720584869384766,-19.77103042602539,11.736552519335106
-19.81734275817871,-19.85948371887207,11.752792993616325
-19.74359703063965,-19.743473052978516,11.624309247393924
-19.726036071777344,-19.781951904296875,11.862604544297792
-20.269372940063477,-20.320907592773438,11.705072481902597
-19.837974548339844,-19.869077682495117,11.708746134684006
-19.85354995727539,-19.924118041992188,11.955212416797007
-19.970043182373047,-20.04831886291504,11.829761110029505
-20.519046783447266,-20.553455352783203,11.66705196846065
-19.825836181640625,-19.907697677612305,11.882727093878634
-19.40496063232422,-19.483688354492188,11.90639569126678
-19.685340881347656,-19.700260162353516,11.626930591776313
-20.011722564697266,-20.01102066040039,11.596478705780445
-19.845090866088867,-19.87830924987793,11.763103408479232
-19.891719818115234,-19.900732040405273,11.562674036185976
-20.560894012451172,-20.597211837768555,11.706048945348984
-20.392759323120117,-20.437332153320312,11.820432975598173
-19.629121780395508,-19.68532371520996,11.697706148835012
-19.704246520996094,-19.77706527709961,11.939419833761404
-19.69920539855957,-19.711946487426758,11.664711881959237
-19.954044342041016,-20.00518226623535,11.787111769162234
-19.605487823486328,-19.634435653686523,11.732926413145023
-19.484071731567383,-19.540504455566406,11.77380814947506
-19.733375549316406,-19.783119201660156,11.731111115413508
-20.14236831665039,-20.17133140563965,11.763103408479232
-19.69230079650879,-19.733097076416016,11.70645085496603
-19.53336524963379,-19.587556838989258,11.762656240593971
-20.371105194091797,-20.41979217529297,11.751894031875603
-20.13361167907715,-20.166454315185547,11.758850983216949
-20.123897552490234,-20.14771842956543,11.733833596014152
-19.941951751708984,-19.98987579345703,11.75683352220909
-19.90719985961914,-19.956512451171875,11.642120563349557
-19.68254852294922,-19.745105743408203,11.87787410564219
-19.924867630004883,-19.97775650024414,11.936450517215484
-20.14653968811035,-20.199913024902344,11.802085885848182
-20.044593811035156,-20.120901107788086,11.84141472144392
-19.898591995239258,-19.955955505371094,11.768462746382355
-19.58063507080078,-19.66427993774414,11.901601589936686
-19.856313705444336,-19.87801742553711,11.736269495359075
-20.085079193115234,-20.13475799560547,11.867070295576253
-19.809707641601562,-19.866985321044922,11.87025411085023
-19.751628875732422,-19.801925659179688,11.832572909688382
-19.83770751953125,-19.911802291870117,11.894702031892923
-19.983919143676758,-19.99407196044922,11.71561749282957
-19.91059112548828,-19.943939208984375,11.652974495976085
-19.414812088012695,-19.486421585083008,11.972482188437032
-19.843177795410156,-19.892290115356445,11.85043178032925
-19.577220916748047,-19.63014793395996,11.877662915698805
-20.161300659179688,-20.16483497619629,11.803949983739596
-19.950212478637695,-20.012252807617188,11.787553713362005
-19.92165184020996,-19.963939666748047,11.738363138492232
-19.70464324951172,-19.750865936279297,11.676386756326279
-19.604900360107422,-19.627958297729492,11.735646458533388
-19.835683822631836,-19.886274337768555,11.857595069904992
-19.704336166381836,-19.745765686035156,11.671724260085407
-19.6174259185791,-19.65865707397461,11.759074981806256
-19.4913387298584,-19.577869415283203,11.915327082090986
-19.690624237060547,-19.743019104003906,11.823800377926556
-19.910436630249023,-19.94730567932129,11.773363209343895
-19.888288497924805,-19.925395965576172,11.633114068232429
-19.716581344604492,-19.79520606994629,11.900140050265449
-19.914457321166992,-19.96477508544922,11.654386380279199
-19.75136947631836,-19.76238250732422,11.589951709701376
-19.861446380615234,-19.916423797607422,11.830410326501822
-19.838239669799805,-19.874290466308594,11.818257499695228
-19.613933563232422,-19.654399871826172,11.767124118212072
-19.66278076171875,-19.6787052154541,11.841199504537999
-19.568737030029297,-19.613229751586914,11.77558685672249
-20.135385513305664,-20.185972213745117,11.72883964946474
-19.454071044921875,-19.512725830078125,11.8546047022765
-19.49919319152832,-19.55660057067871,11.826512172003621
-19.416107177734375,-19.498865127563477,11.867282774071404
-19.695415496826172,-19.73090171813965,11.712413642596516
-19.638301849365234,-19.66191291809082,11.664243695489521
-19.822092056274414,-19.865005493164062,11.739154800398374
-19.771812438964844,-19.874069213867188,11.896638568701672
-19.849594116210938,-19.89284896850586,11.712413642596516
-20.017526626586914,-20.057008743286133,11.771582584677919
-19.576383590698242,-19.613922119140625,11.81128017381892
-19.726224899291992,-19.77752113342285,11.816951112734523
-19.853729248046875,-19.90472412109375,11.866857996667429
-20.090288162231445,-20.154577255249023,11.78445778434503
-19.629369735717773,-19.679244995117188,11.925041903814185
-19.737890243530273,-19.78849983215332,11.778252137569456
-19.85799789428711,-19.898048400878906,11.65626730456128
-19.432830810546875,-19.509532928466797,11.93121717234689
-19.60744857788086,-19.64757537841797,11.723834056930082
-19.634614944458008,-19.697160720825195,11.812590331759457
-19.755638122558594,-19.825641632080078,11.800769101510745
-19.885452270507812,-19.955263137817383,11.780138092375452
-19.90503692626953,-19.936756134033203,11.751894031875603
-19.88894271850586,-19.944887161254883,11.845928302303978
-20.021894454956055,-20.05743408203125,11.758066739778211
-19.757543563842773,-19.816316604614258,11.74513955622879
-19.492841720581055,-19.571353912353516,11.827270685079064
-20.128114700317383,-20.180421829223633,11.739720217018377
-19.67525863647461,-19.72282600402832,11.847645196259824
-19.59735107421875,-19.636743545532227,11.768462746382355
-19.71025848388672,-19.781112670898438,11.970671952199808
-19.526350021362305,-19.596040725708008,11.77380814947506
-19.588306427001953,-19.65928077697754,11.957341812743332
-19.782024383544922,-19.826141357421875,11.726110800709272
-19.67043113708496,-19.70012664794922,11.756384989133924
-19.42342185974121,-19.51093101501465,11.861965682281253
-19.34467124938965,-19.42041015625,11.929983728378607
-20.01205825805664,-20.069175720214844,11.835596458379644
-19.70799446105957,-19.750120162963867,11.76036282944836
-19.434537887573242,-19.537870407104492,12.043183554864774
-19.598752975463867,-19.67476463317871,11.965028263945982
-19.567859649658203,-19.6257381439209,11.813463248041632
-19.877233505249023,-19.964008331298828,11.867282774071404
-19.37086296081543,-19.455745697021484,11.973286356546364
-19.3170223236084,-19.403121948242188,11.880829460720628
-19.885578155517578,-19.977216720581055,11.850860277022747
-19.532257080078125,-19.588626861572266,11.768016693020876
-19.30339813232422,-19.413854598999023,12.008126073813871
-19.636350631713867,-19.674463272094727,11.862604544297792
-19.65130043029785,-19.7043514251709,11.80340184105281
-19.58589744567871,-19.639738082885742,11.818475174048647
-19.678224563598633,-19.719627380371094,11.829977647957714
-19.56259536743164,-19.600725173950195,11.721554842904924
-19.666332244873047,-19.704742431640625,11.683361698408667
-19.45863914489746,-19.53839874267578,11.919157016318795
-19.845726013183594,-19.865230560302734,11.699204317731894
-19.36750030517578,-19.440860748291016,11.91884668029773
-19.42646598815918,-19.50200653076172,11.808657375302081
-19.42066192626953,-19.49764060974121,11.900140050265449
-19.81442642211914,-19.850454330444336,11.740398274464651
-19.40564727783203,-19.483430862426758,11.81128017381892
-19.57719612121582,-19.652612686157227,11.896376904765384
